clave_entidad,clave_actividad_economica,anio_censal,UE,A111A,H001A
13,7121,2014,7,9.465,68
13,7131,2014,348,80.239,720
13,7132,2014,44,48.11,185
13,7139,2014,495,242.281,2080
13,7211,2014,516,590.607,3234
13,7213,2014,72,5.615,159
13,7223,2014,16,27.984,120
13,7224,2014,679,234.071,2111
13,7225,2014,9959,3099.836,25975
13,8111,2014,5384,969.285,11537
13,8112,2014,493,69.242,762
13,8113,2014,329,167.892,995
13,8114,2014,2110,153.165,2934
13,8121,2014,3734,282.373,4865
13,8122,2014,604,101.48,1134
13,8123,2014,129,78.142,457
13,8124,2014,365,61.083,711
13,8129,2014,130,27.208,229
13,8131,2014,236,74.734,1143
13,8132,2014,171,27.861,868
14,1125,2014,21,13.541,123
14,1141,2014,169,163.296,3486
14,1151,2014,40,71.536,371
14,2122,2014,12,887.77,1149
14,2123,2014,61,643.528,1056
14,2361,2014,201,6922.645,10855
14,2362,2014,291,7151.315,15174
14,2371,2014,74,1913.583,2770
14,2372,2014,92,1249.697,2892
14,2373,2014,78,3136.221,6099
14,2379,2014,23,1395.308,692
14,2381,2014,30,316.602,371
14,2382,2014,226,690.681,2717
14,2383,2014,78,132.425,604
14,2389,2014,29,124.373,320
14,3111,2014,130,8383.944,3165
14,3112,2014,57,34398.598,7288
14,3113,2014,384,16306.418,14872
14,3114,2014,94,3254.433,3396
14,3115,2014,1458,22442.143,14058
14,3116,2014,218,7888.136,10506
14,3117,2014,6,11.016,69
14,3118,2014,6973,12608.147,26487
14,3119,2014,694,17505.016,6576
14,3131,2014,44,114.182,424
14,3132,2014,25,918.883,1961
14,3133,2014,9,177.71,295
14,3141,2014,174,288.696,1067
14,3149,2014,328,1088.101,2415
14,3151,2014,149,397.989,1684
14,3152,2014,1531,2658.023,12731
14,3159,2014,144,165.877,960
14,3161,2014,102,454.758,658
14,3162,2014,716,4820.243,17180
14,3169,2014,339,648.041,1994
14,3211,2014,24,64.024,334
14,3212,2014,5,40.397,84
14,3219,2014,1388,1034.198,5150
14,3221,2014,9,2362.789,1065
14,3222,2014,363,5592.902,6332
14,3231,2014,1592,4154.874,11078
14,3241,2014,23,3884.08,733
14,3251,2014,38,4279.219,1365
14,3252,2014,16,3685.546,928
14,3253,2014,37,2723.94,1094
14,3254,2014,139,27761.181,17081
14,3255,2014,92,2154.675,2247
14,3256,2014,166,7008.818,5510
14,3259,2014,84,6077.347,2702
14,3261,2014,663,19766.904,24391
14,3262,2014,156,4674.274,6700
14,3271,2014,2308,561.549,6716
14,3272,2014,121,2014.267,2419
14,3273,2014,238,5960.104,3408
14,3274,2014,165,256.432,892
14,3279,2014,427,1182.941,2171
14,3311,2014,3,2888.111,6
14,3312,2014,27,4430.792,1786
14,3313,2014,11,1737.999,1023
14,3314,2014,9,338.605,76
14,3315,2014,43,1858.383,1853
14,3321,2014,32,657.32,1004
14,3322,2014,70,2934.76,1861
14,3323,2014,4014,4067.218,12335
14,3324,2014,42,5214.041,3002
14,3325,2014,69,838.221,1576
14,3326,2014,67,995.137,1027
14,3327,2014,928,1528.882,5044
14,3328,2014,94,3169.883,1602
14,3329,2014,135,6334.384,6683
14,3331,2014,45,1454.731,1938
14,3332,2014,82,1315.096,1514
14,3333,2014,38,287.662,814
14,3334,2014,39,345.337,700
14,3339,2014,64,1331.047,1690
14,3341,2014,10,11411.583,12476
14,3342,2014,9,433.003,416
14,3343,2014,5,173.109,329
14,3344,2014,26,6936.232,27419
14,3345,2014,10,91.338,166
14,3346,2014,3,1723.406,1537
14,3351,2014,45,219.395,409
14,3352,2014,24,283.189,474
14,3353,2014,28,1750.946,1470
14,3359,2014,28,3756.43,1005
14,3362,2014,62,2477.972,1667
14,3363,2014,78,8025.078,7558
14,3369,2014,16,387.146,669
14,3371,2014,2675,6262.301,18569
14,3372,2014,155,815.816,1994
14,3379,2014,62,659.017,868
14,3391,2014,133,2888.602,4091
14,3399,2014,1023,2931.307,8189
14,4311,2014,1843,15393.333,30579
14,4312,2014,258,4230.69,10100
14,4321,2014,644,1261.329,4246
14,4331,2014,198,2129.888,3612
14,4332,2014,321,536.04,1770
14,4333,2014,112,614.066,1159
14,4334,2014,191,703.336,2031
14,4335,2014,91,365.725,1059
14,4341,2014,1588,3082.992,7988
14,4342,2014,3513,12023.833,28752
14,4343,2014,1131,681.485,4456
14,4351,2014,252,554.657,1502
14,4352,2014,272,1293.248,3231
14,4353,2014,806,3319.627,7482
14,4354,2014,686,4281.632,7877
14,4361,2014,121,1088.399,2548
14,4611,2014,59589,11474.463,123533
14,4612,2014,4845,1335.338,10450
14,4621,2014,2327,9198.367,30283
14,4622,2014,149,5628.04,15906
14,4631,2014,2158,613.392,6110
14,4632,2014,15941,4308.577,33002
14,4633,2014,3410,1105.948,8708
14,4641,2014,6493,5085.298,24254
14,4651,2014,2839,772.634,6204
14,4652,2014,2593,815.42,6188
14,4653,2014,8041,1036.116,15384
14,4659,2014,6400,901.754,12962
14,4661,2014,3255,2907.606,13249
14,4662,2014,2379,1569.442,7979
14,4663,2014,2443,555.195,6016
14,4664,2014,1691,74.775,2517
14,4671,2014,8802,5137.75,25904
14,4681,2014,573,4417.257,9501
14,4682,2014,4054,2845.491,18636
14,4683,2014,226,367.294,1534
14,4684,2014,1346,6355.51,16797
14,4691,2014,58,75.164,451
14,4841,2014,226,6005.497,9665
14,4842,2014,120,1955.526,3056
14,4851,2014,54,1505.786,5566
14,4852,2014,33,1819.287,3983
14,4854,2014,9,519.864,1216
14,4855,2014,22,100.321,353
14,4871,2014,17,203.887,711
14,4872,2014,99,48.608,321
14,4881,2014,12,171.783,874
14,4882,2014,3,30.071,181
14,4883,2014,5,7.101,38
14,4884,2014,169,390.725,924
14,4885,2014,186,2136.261,3067
14,4889,2014,9,2.464,16
14,4921,2014,33,636.825,3395
14,4922,2014,5,54.327,300
14,4931,2014,166,648.884,2768
14,5111,2014,99,989.622,2204
14,5112,2014,8,382.151,325
14,5121,2014,85,1904.267,2354
14,5122,2014,9,5.093,37
14,5179,2014,223,645.982,1506
14,5182,2014,16,597.641,295
14,5191,2014,37,58.486,182
14,5223,2014,599,2877.362,4188
14,5224,2014,817,1014.199,3384
14,5231,2014,329,532.559,1220
14,5239,2014,4,0.389,25
14,5311,2014,2295,796.032,5426
14,5312,2014,626,1826.013,4643
14,5313,2014,399,1035.814,3670
14,5321,2014,161,705.227,1121
14,5322,2014,919,450.118,2484
14,5323,2014,16,30.008,138
14,5324,2014,303,1295.876,2416
14,5331,2014,4,50.486,41
14,5411,2014,2202,1295.972,9168
14,5412,2014,1411,1484.297,9289
14,5413,2014,488,739.397,3323
14,5414,2014,233,285.123,931
14,5415,2014,237,2650.482,5722
14,5416,2014,348,628.287,2550
14,5417,2014,16,202.023,831
14,5418,2014,527,1407.518,6499
14,5419,2014,1536,579.262,3810
14,5511,2014,26,3573.994,614
14,5611,2014,346,770.466,3329
14,5612,2014,44,1025.578,2274
14,5613,2014,317,6272.599,40240
14,5614,2014,4532,2156.946,17424
14,5615,2014,850,1773.744,3931
14,5616,2014,263,2921.347,15699
14,5617,2014,141,511.94,6762
14,5619,2014,114,429.672,2019
14,5621,2014,59,360.881,690
14,6111,2014,1726,4580.731,31048
14,6112,2014,15,21.898,235
14,6113,2014,214,5139.774,19341
14,6114,2014,63,162.012,483
14,6115,2014,217,194.602,1223
14,6116,2014,1216,554.513,5217
14,6117,2014,15,11.658,123
14,6211,2014,4587,1346.161,9221
14,6212,2014,3770,796.436,6241
14,6213,2014,1546,455.615,3886
14,6214,2014,39,412.022,740
14,6215,2014,925,949.42,3596
14,6216,2014,7,1.062,16
14,6219,2014,47,118.98,826
14,6221,2014,135,2790.298,7263
14,6222,2014,3,43.897,247
14,6223,2014,71,666.335,2444
14,6231,2014,5,1.375,36
14,6232,2014,18,9.385,132
14,6233,2014,104,119.588,1109
14,6239,2014,92,123.016,1258
14,6241,2014,1134,266.111,4905
14,6242,2014,94,42.247,740
14,6243,2014,19,5.185,102
14,6244,2014,492,625.85,5302
14,7111,2014,51,119.645,380
14,7112,2014,7,538.196,304
14,7113,2014,139,102.251,802
14,7114,2014,4,17.578,51
14,7115,2014,74,11.053,154
14,7121,2014,51,62.238,276
14,7131,2014,1076,212.116,2319
14,7132,2014,390,1496.179,3277
14,7139,2014,2295,1961.748,10662
14,7211,2014,1372,7109.735,26028
14,7212,2014,11,4.828,45
14,7213,2014,250,136.876,977
14,7223,2014,98,448.534,2171
14,7224,2014,1821,1357.954,8823
14,7225,2014,34736,18342.323,116076
14,8111,2014,15446,5267.058,39981
14,8112,2014,1650,410.745,3203
14,8113,2014,1375,1243.266,5400
14,8114,2014,6800,906.721,11102
14,8121,2014,14021,1578.868,20349
14,8122,2014,2280,531.946,4993
14,8123,2014,505,535.922,2365
14,8124,2014,1376,339.515,2959
14,8129,2014,332,78.903,689
14,8131,2014,688,876.253,4211
14,8132,2014,510,513.119,3365
15,1125,2014,172,39.306,989
15,1141,2014,37,5.523,270
15,1151,2014,17,17.659,82
15,1152,2014,9,6.669,46
15,2122,2014,4,2514.129,907
15,2123,2014,146,272.875,1742
15,2361,2014,64,780.209,1733
15,2362,2014,145,5249.061,7988
15,2371,2014,32,3223.235,3349
15,2372,2014,59,748.537,1926
15,2373,2014,38,1628.139,2274
15,2379,2014,4,25.008,85
15,2381,2014,41,592.298,1007
15,2382,2014,409,309.705,1432
15,2383,2014,95,103.989,416
15,2389,2014,26,102.466,365
15,3111,2014,28,5382.78,1003
15,3112,2014,324,38289.287,5262
15,3113,2014,125,8286,7476
15,3114,2014,93,14009.237,7097
15,3115,2014,1246,33743.301,13484
15,3116,2014,282,8078.823,7540
15,3117,2014,6,158.547,155
15,3118,2014,20303,24058.004,57493
15,3119,2014,637,25384.564,11548
15,3121,2014,3456,54275.234,17495
15,3131,2014,49,1043.987,2540
15,3132,2014,90,8752.805,12309
15,3133,2014,36,2937.777,3893
15,3141,2014,158,1820.598,2855
15,3149,2014,448,895.52,2535
15,3151,2014,262,4386.931,10929
15,3152,2014,2486,12758.904,28161
15,3159,2014,68,50.103,289
15,3161,2014,17,94.782,138
15,3162,2014,291,1426.641,3799
15,3169,2014,193,109.67,790
15,3211,2014,25,34.976,163
15,3212,2014,6,225.937,672
15,3219,2014,1803,1054.095,4791
15,3221,2014,36,13600.279,5758
15,3222,2014,292,23012.533,16851
15,3231,2014,2141,6306.195,12709
15,3241,2014,27,6657.05,1797
15,3251,2014,72,17158.963,5326
15,3252,2014,33,7661.218,2675
15,3253,2014,15,4034.928,1309
15,3254,2014,71,43776.172,16047
15,3255,2014,90,19287.403,5760
15,3256,2014,172,21912.723,11025
15,3259,2014,258,11395.884,6388
15,3261,2014,673,45180.472,41824
15,3262,2014,98,10523.57,6617
15,3271,2014,1259,1267.842,4177
15,3272,2014,118,9695.65,10404
15,3273,2014,623,7269.658,5207
15,3274,2014,75,622.999,446
15,3279,2014,317,2899.32,3404
15,3311,2014,4,4760.413,542
15,3312,2014,36,1732.076,1727
15,3313,2014,21,5194.17,3942
15,3314,2014,18,1761.754,679
15,3315,2014,58,1320.723,2206
15,3321,2014,36,442.835,1088
15,3322,2014,82,4154.095,8224
15,3323,2014,6206,5466.023,15905
15,3324,2014,54,7436.27,3895
15,3325,2014,38,129.726,452
15,3326,2014,124,7028.674,3709
15,3327,2014,993,2644.498,5974
15,3328,2014,96,759.127,1676
15,3329,2014,109,3713.921,5345
15,3332,2014,65,3086.745,2656
15,3333,2014,22,268.338,509
15,3334,2014,26,635.182,948
15,3335,2014,15,639.902,394
15,3339,2014,72,7925.861,5745
15,3342,2014,6,3261.811,748
15,3344,2014,18,532.032,943
15,3345,2014,10,1509.295,1157
15,3346,2014,3,1331.711,1320
15,3351,2014,42,1544.826,5523
15,3352,2014,32,1339.99,3203
15,3353,2014,37,4916.073,5276
15,3359,2014,37,6573.449,3507
15,3362,2014,88,5182.327,4617
15,3363,2014,123,48930.314,30648
15,3365,2014,6,343.678,276
15,3369,2014,13,2452.572,1299
15,3371,2014,2920,3288.113,12330
15,3372,2014,166,1491.947,3313
15,3379,2014,80,5192.686,3697
15,3391,2014,216,4400.909,4115
15,3399,2014,1319,12092.171,14595
15,4311,2014,1381,17644.344,30969
15,4312,2014,204,7972.633,12747
15,4321,2014,636,1271.775,4439
15,4331,2014,140,5015.117,3116
15,4332,2014,160,1139.315,1912
15,4333,2014,59,269.078,722
15,4334,2014,242,643.427,2522
15,4335,2014,49,1912.715,1414
15,4341,2014,1802,717.593,3692
15,4342,2014,4611,14532.691,32772
15,4343,2014,2706,1620.768,8184
15,4351,2014,110,209.213,708
15,4352,2014,196,1661.578,2504
15,4353,2014,611,1962.434,5170
15,4354,2014,503,3320.943,6880
15,4361,2014,96,975.811,1914
15,4371,2014,14,1473.673,238
15,4372,2014,5,3.956,13
15,4611,2014,137434,16803.642,233855
15,4612,2014,2979,1236.753,7546
15,4621,2014,3195,23224.955,60648
15,4622,2014,251,9431.052,25161
15,4631,2014,4413,796.891,11578
15,4632,2014,18304,3977.44,34630
15,4633,2014,5878,1814.979,12762
15,4641,2014,12988,4625.877,31717
15,4651,2014,3484,774.47,6441
15,4652,2014,4107,1110.185,8808
15,4653,2014,25617,1920.211,40800
15,4659,2014,11950,1344.981,18968
15,4661,2014,4617,3109.084,14489
15,4662,2014,3685,1537.812,9432
15,4663,2014,4153,564.775,8480
15,4664,2014,2261,68.9,3026
15,4671,2014,21858,6469.188,48335
15,4681,2014,519,5573.776,11297
15,4682,2014,5867,2488.552,17373
15,4683,2014,234,205.95,889
15,4684,2014,2732,9055.443,22413
15,4691,2014,97,45.62,532
15,4841,2014,318,8791.779,16739
15,4842,2014,155,4024.281,6543
15,4851,2014,55,1221.583,6331
15,4852,2014,48,1159.875,9350
15,4854,2014,10,963.145,2176
15,4855,2014,38,165.769,353
15,4871,2014,13,63.093,337
15,4872,2014,3,4.142,20
15,4881,2014,5,90.273,510
15,4884,2014,124,5257.709,851
15,4885,2014,91,799.477,4496
15,4889,2014,5,97.306,361
15,4921,2014,12,84.644,305
15,4922,2014,3,2.832,11
15,4931,2014,60,2976.188,6275
15,5121,2014,99,3844.874,3708
15,5122,2014,3,407.161,500
15,5151,2014,29,170.331,686
15,5179,2014,479,276.777,1165
15,5182,2014,7,135.536,305
15,5191,2014,31,36.414,195
15,5224,2014,714,1459.991,3702
15,5311,2014,2567,938.447,8721
15,5312,2014,405,3149.75,3025
15,5313,2014,190,689.834,959
15,5411,2014,2069,792.331,7654
15,5412,2014,932,794.494,6400
15,5413,2014,390,988.091,2708
15,5414,2014,185,710.127,2130
15,5415,2014,126,399.098,1058
15,5416,2014,220,1059.222,2473
15,5417,2014,9,119.794,317
15,5418,2014,615,815.846,3235
15,5419,2014,3247,663.81,5982
15,5511,2014,27,6354.53,2432
15,5611,2014,120,1397.009,5088
15,5612,2014,26,183.92,944
15,5613,2014,212,15174.135,43354
15,5614,2014,12311,1698.899,25059
15,5615,2014,313,243.633,948
15,5616,2014,174,2444.756,11496
15,5617,2014,89,203.939,2131
15,5619,2014,89,380.662,1199
15,5621,2014,67,565.209,1008
15,6111,2014,3988,6075.436,52705
15,6112,2014,25,39.694,268
15,6113,2014,237,8635.332,25393
15,6114,2014,152,227.43,1229
15,6115,2014,439,144.999,1623
15,6116,2014,1794,732.94,6682
15,6117,2014,13,5.505,56
15,6211,2014,5052,1459.379,10845
15,6212,2014,6168,989.843,9332
15,6213,2014,1968,538.662,4494
15,6214,2014,33,254.899,406
15,6215,2014,948,1352.885,3921
15,6216,2014,10,1.554,22
15,6219,2014,19,65.068,306
15,6221,2014,158,2539.635,6256
15,6232,2014,9,2.303,45
15,6233,2014,22,37.759,397
15,6239,2014,45,35.613,567
15,6241,2014,1858,82.025,7462
15,6242,2014,109,45.48,485
15,6243,2014,12,7.332,72
15,6244,2014,788,358.402,5723
15,7111,2014,200,48.775,1288
15,7113,2014,66,28.823,345
15,7115,2014,182,17.085,389
15,7121,2014,28,168.381,364
15,7131,2014,3093,447.865,5013
15,7132,2014,306,1474.518,2803
15,7139,2014,3487,3030.148,15668
15,7211,2014,805,1837.749,10273
15,7212,2014,3,1.7,24
15,7213,2014,232,42.502,650
15,7223,2014,105,438.722,1504
15,7224,2014,1424,784.979,5817
15,7225,2014,51556,21675.475,142175
15,8111,2014,25352,5855.913,54203
15,8112,2014,2985,582.351,4944
15,8113,2014,1468,1198.846,5615
15,8114,2014,12795,1107.735,18351
15,8121,2014,24261,2230.569,33102
15,8122,2014,5156,1165.526,9996
15,8123,2014,594,573.93,2668
15,8124,2014,1212,3880.513,3318
15,8129,2014,820,121.952,1375
15,8131,2014,564,605.887,3424
15,8132,2014,567,240.95,3392
16,1125,2014,292,66.957,1400
16,1141,2014,407,165.591,6112
16,1151,2014,55,85.514,1041
16,2221,2014,154,1625.368,4133
16,2361,2014,103,1860.81,4680
16,2362,2014,107,1187.117,3659
16,2371,2014,41,774.99,1731
16,2372,2014,55,361.736,1480
16,2381,2014,17,74.242,205
16,2382,2014,84,104.391,463
16,2383,2014,30,12.902,104
16,2389,2014,17,60.98,170
16,3111,2014,24,875.902,346
16,3112,2014,46,7108.717,1025
16,3113,2014,144,1818.47,2056
16,3114,2014,117,5488.52,7332
16,3115,2014,763,1519.147,2996
16,3116,2014,140,392.178,1036
16,3117,2014,3,38.527,73
16,3118,2014,7362,2766.128,18355
16,3119,2014,232,516.407,1549
16,3121,2014,488,1078.986,3075
16,3131,2014,104,227.297,415
16,3132,2014,18,412.448,618
16,3133,2014,9,0.806,17
16,3141,2014,103,15.282,184
16,3149,2014,1747,1159.424,4047
16,3151,2014,85,6.072,160
16,3152,2014,1241,317.431,3354
16,3159,2014,61,32.738,176
16,3161,2014,14,3.841,52
16,3162,2014,422,372.021,2209
16,3169,2014,78,15.92,189
16,3211,2014,205,279.845,1536
16,3212,2014,4,358.747,224
16,3219,2014,2642,569.079,6390
16,3221,2014,6,1470.74,964
16,3222,2014,56,20.922,161
16,3231,2014,611,568.134,2235
16,3251,2014,12,690.329,402
16,3252,2014,4,381.138,180
16,3253,2014,12,5582.716,1260
16,3254,2014,19,955.738,947
16,3255,2014,12,44.858,84
16,3256,2014,32,319.264,384
16,3259,2014,26,134.502,304
16,3261,2014,101,5294.301,3323
16,3262,2014,15,45.499,126
16,3271,2014,3823,325.217,8233
16,3272,2014,40,15.091,123
16,3273,2014,252,695.298,1155
16,3274,2014,388,186.808,1273
16,3279,2014,150,242.649,525
16,3312,2014,3,0.822,9
16,3313,2014,7,43.202,155
16,3314,2014,3,4.45,19
16,3321,2014,3,9.37,39
16,3322,2014,39,9.552,103
16,3323,2014,2929,658.533,5732
16,3324,2014,6,26.784,66
16,3325,2014,6,1.029,10
16,3326,2014,20,834.484,359
16,3327,2014,229,138.01,770
16,3328,2014,4,5.31,8
16,3329,2014,22,67.163,239
16,3331,2014,13,76.66,219
16,3332,2014,7,37.096,65
16,3333,2014,8,6.851,22
16,3339,2014,6,169.695,406
16,3362,2014,36,27.658,184
16,3371,2014,3226,930.549,8161
16,3372,2014,33,41.801,198
16,3379,2014,23,23.037,86
16,3391,2014,77,53.729,286
16,3399,2014,1878,380.71,4533
16,4311,2014,1010,7418.301,17380
16,4312,2014,156,5240.626,6136
16,4321,2014,117,76.479,349
16,4331,2014,65,285.401,798
16,4332,2014,54,38.729,126
16,4333,2014,29,24.958,142
16,4334,2014,74,89.317,443
16,4335,2014,12,24.319,79
16,4341,2014,1514,963.889,5895
16,4342,2014,1614,2649.339,9727
16,4343,2014,343,441.29,1432
16,4351,2014,186,250.499,1061
16,4352,2014,54,266.777,402
16,4353,2014,206,134.436,824
16,4354,2014,174,161.693,735
16,4361,2014,31,268.596,488
16,4611,2014,41524,4685.561,77200
16,4612,2014,2448,414.306,4696
16,4621,2014,887,3741.742,12777
16,4622,2014,75,1845.736,4824
16,4631,2014,1294,236.442,3176
16,4632,2014,9714,1112.752,16546
16,4633,2014,2359,621.173,4969
16,4641,2014,3776,1495.963,10490
16,4651,2014,1096,234.643,2194
16,4652,2014,1425,237.709,2774
16,4653,2014,3899,441.993,7049
16,4659,2014,3647,223.825,6016
16,4661,2014,1911,820.366,5345
16,4662,2014,1267,364.859,3123
16,4663,2014,1495,141.736,2901
16,4664,2014,1147,33.897,1587
16,4671,2014,4754,1576.132,12623
16,4681,2014,269,1134.918,3553
16,4682,2014,1877,760.277,5654
16,4683,2014,139,74.117,430
16,4684,2014,1001,3526.246,10021
16,4691,2014,79,49.608,313
16,4841,2014,77,893.309,2088
16,4842,2014,87,1225.131,2979
16,4851,2014,77,825.707,4901
16,4852,2014,37,992.297,2342
16,4855,2014,19,36.888,182
16,4859,2014,8,44.598,231
16,4881,2014,6,86.974,177
16,4883,2014,9,178.129,1489
16,4884,2014,85,294.332,635
16,4885,2014,69,210.214,876
16,4889,2014,6,0.91,18
16,4931,2014,31,68.397,679
16,5111,2014,57,309.635,1082
16,5121,2014,40,912.417,1063
16,5122,2014,4,4.129,44
16,5151,2014,86,324.784,838
16,5171,2014,49,264.007,987
16,5179,2014,160,78.379,519
16,5182,2014,4,5.232,18
16,5191,2014,10,2.314,43
16,5222,2014,4,4021.218,1140
16,5223,2014,261,2373.23,2562
16,5224,2014,366,248.44,1292
16,5231,2014,184,261.672,516
16,5311,2014,1445,385.833,2669
16,5312,2014,190,233.602,913
16,5313,2014,81,40.977,448
16,5411,2014,1459,339.205,4012
16,5412,2014,768,315.83,2988
16,5413,2014,207,148.878,742
16,5414,2014,85,21.267,198
16,5415,2014,41,30.122,227
16,5416,2014,113,114.346,665
16,5417,2014,9,2.512,31
16,5418,2014,229,131.688,987
16,5419,2014,749,146.115,1381
16,5511,2014,5,893.849,1091
16,5611,2014,68,57.537,372
16,5612,2014,8,1.888,24
16,5613,2014,55,1733.504,8538
16,5614,2014,2749,303.185,5027
16,5615,2014,400,147.015,854
16,5616,2014,86,594.577,4182
16,5617,2014,53,50.827,534
16,5619,2014,78,536.358,980
16,5621,2014,17,70.307,203
16,6111,2014,792,1666.82,14123
16,6112,2014,10,11.975,123
16,6113,2014,92,1311.216,6038
16,6114,2014,53,82.44,275
16,6115,2014,126,42.497,623
16,6116,2014,559,151.109,2076
16,6117,2014,6,0.985,30
16,6211,2014,3170,549.037,5242
16,6212,2014,3059,427.921,4401
16,6213,2014,749,98.129,1361
16,6214,2014,15,33.641,112
16,6215,2014,633,358.925,1823
16,6216,2014,3,0.044,3
16,6219,2014,34,32.928,373
16,6221,2014,90,532.308,2104
16,6223,2014,41,295.555,1422
16,6231,2014,3,0.159,12
16,6232,2014,5,1.339,27
16,6233,2014,32,19.92,244
16,6239,2014,41,21.595,311
16,6241,2014,917,36.107,3466
16,6242,2014,25,6.702,244
16,6243,2014,5,0.744,25
16,6244,2014,272,230.097,2684
16,7111,2014,93,24.457,792
16,7113,2014,56,47.638,354
16,7115,2014,37,4.41,73
16,7121,2014,5,0.246,7
16,7131,2014,1073,86.286,1703
16,7132,2014,79,243.016,378
16,7139,2014,1274,324.723,3253
16,7211,2014,894,1058.246,7414
16,7212,2014,5,6.77,34
16,7213,2014,98,10.73,239
16,7223,2014,37,50.648,242
16,7224,2014,839,371.145,3103
16,7225,2014,20130,6097.041,51981
16,8111,2014,9272,1883.205,20169
16,8112,2014,987,152.632,1565
16,8113,2014,696,1139.59,2225
16,8114,2014,3958,338.64,5734
16,8121,2014,6970,518.148,8949
16,8122,2014,728,114.623,1345
16,8123,2014,271,128.382,791
16,8124,2014,878,87.855,1523
16,8129,2014,147,52.038,355
16,8131,2014,529,266.337,2667
16,8132,2014,294,64.984,1277
17,1125,2014,293,49.449,1133
17,2221,2014,133,668.119,2557
17,2361,2014,29,1413.466,2263
17,2362,2014,52,325.873,1252
17,2371,2014,16,231.896,320
17,2372,2014,15,119.451,306
17,2381,2014,6,32.429,102
17,2382,2014,39,30.79,163
17,2383,2014,7,3.87,19
17,2389,2014,6,12.798,30
17,3112,2014,19,71.535,111
17,3113,2014,368,1788.632,2249
17,3114,2014,16,2.123,36
17,3115,2014,236,56.466,518
17,3116,2014,138,365.809,780
17,3118,2014,3338,2950.317,9269
17,3119,2014,49,1660.178,589
17,3121,2014,283,1114.559,1497
17,3131,2014,14,515.054,636
17,3141,2014,15,5.491,70
17,3149,2014,96,37.001,249
17,3151,2014,6,340.754,750
17,3152,2014,383,264.738,1762
17,3159,2014,9,0.674,14
17,3162,2014,78,14.987,195
17,3211,2014,3,0.18,7
17,3219,2014,351,122.019,763
17,3231,2014,274,185.335,896
17,3253,2014,6,269.967,167
17,3254,2014,28,5973.691,3884
17,3256,2014,30,5627.412,939
17,3259,2014,5,96.104,80
17,3261,2014,38,1449.188,1498
17,3262,2014,11,4726.537,1948
17,3271,2014,314,92.004,1142
17,3272,2014,22,4998.899,1843
17,3273,2014,99,3139.25,883
17,3274,2014,57,186.668,379
17,3279,2014,38,14.651,107
17,3322,2014,7,0.88,15
17,3323,2014,1374,307.703,2631
17,3324,2014,3,209.993,54
17,3326,2014,6,77.864,71
17,3327,2014,98,134.071,448
17,3328,2014,7,23.111,67
17,3329,2014,14,652.362,996
17,3332,2014,5,15.565,77
17,3339,2014,3,59.24,146
17,3351,2014,10,40.921,178
17,3352,2014,7,61.791,100
17,3363,2014,9,9016.002,2588
17,3371,2014,417,99.081,922
17,3372,2014,6,47.532,106
17,3379,2014,13,2.612,21
17,3391,2014,27,692.134,1854
17,3399,2014,162,680.839,1688
17,4311,2014,190,2449.7,4140
17,4312,2014,64,1648.801,3122
17,4321,2014,44,65.381,115
17,4331,2014,21,20.774,110
17,4332,2014,37,10.474,86
17,4334,2014,51,21.268,172
17,4341,2014,467,247.845,950
17,4342,2014,731,1161.514,3799
17,4343,2014,207,55.426,665
17,4351,2014,48,70.602,189
17,4352,2014,18,30.406,168
17,4353,2014,101,110.986,437
17,4354,2014,80,146.53,413
17,4611,2014,19350,2194.059,33461
17,4612,2014,981,148.096,1584
17,4621,2014,463,3551.5,7919
17,4622,2014,38,1188.477,3175
17,4631,2014,442,106.171,1399
17,4632,2014,3252,472.081,5585
17,4633,2014,988,207.753,2120
17,4641,2014,1525,658.805,5038
17,4651,2014,512,112.637,969
17,4652,2014,826,163.556,1496
17,4653,2014,2929,277.405,4852
17,4659,2014,2232,120.634,3433
17,4661,2014,673,359.365,1696
17,4662,2014,610,163.975,1356
17,4663,2014,1189,169.35,2687
17,4664,2014,976,29.419,1288
17,4671,2014,2282,927.751,5280
17,4681,2014,69,523.127,1770
17,4682,2014,724,337.731,2073
17,4683,2014,56,48.175,169
17,4684,2014,372,850.545,3075
17,4691,2014,21,13.97,62
17,4841,2014,14,852.017,1305
17,4842,2014,29,208.621,467
17,4851,2014,55,772.22,3820
17,4852,2014,41,711.716,3215
17,4871,2014,5,86.51,98
17,4872,2014,7,4.796,32
17,4881,2014,3,28.11,13
17,4884,2014,30,4112.713,1440
17,4885,2014,6,0.118,17
17,4889,2014,4,0.909,26
17,4931,2014,9,2.908,16
17,5111,2014,16,135.124,486
17,5121,2014,22,561.147,674
17,5151,2014,20,118.757,420
17,5171,2014,6,1048.776,882
17,5179,2014,88,56.073,441
17,5223,2014,65,794.191,598
17,5224,2014,179,615.686,2006
17,5311,2014,403,65.643,908
17,5312,2014,146,292.843,536
17,5313,2014,82,134.143,646
17,5411,2014,462,233.837,1975
17,5412,2014,242,115.827,1093
17,5413,2014,66,55.833,310
17,5414,2014,26,11.427,74
17,5415,2014,16,73.907,159
17,5416,2014,48,31.966,267
17,5417,2014,6,14.938,111
17,5418,2014,114,90.791,424
17,5419,2014,349,79.845,736
17,5611,2014,48,528.901,1479
17,5612,2014,9,98.107,686
17,5613,2014,30,811.983,3470
17,5614,2014,1485,171.877,2630
17,5615,2014,86,97.342,348
